Wall time,Step,Value
1765270983.9149923,0,1.1199017763137817
1765271017.6559567,361,0.5952562689781189
1765271051.1109002,722,0.7441447973251343
1765271554.0690823,1000,0.2472444325685501
1765271588.141501,1361,0.12125502526760101
1765271622.0521758,1722,0.0620463564991951
1765271648.7258637,2000,0.08733320236206055
1765271682.6426048,2361,0.06167633831501007
1765271716.5702703,2722,0.04468727856874466
1765271743.2401514,3000,0.04860340431332588
1765271777.4396236,3361,0.03933912515640259
1765271811.7427077,3722,0.036611903458833694
1765271838.423783,4000,0.03419945016503334
1765271872.4144228,4361,0.027470510452985764
1765271906.5558145,4722,0.03463239595293999
1765271933.1884046,5000,0.029986537992954254
1765271967.1948514,5361,0.030516130849719048
1765272001.128417,5722,0.022330593317747116
1765272045.532113,6000,0.031076442450284958
1765272079.5845685,6361,0.04132451117038727
1765272113.684303,6722,0.024927211925387383
1765272140.2853792,7000,0.031062612310051918
1765272174.3563235,7361,0.025238651782274246
1765272208.2024758,7722,0.021670905873179436
1765272234.8203847,8000,0.0246240496635437
1765272268.75353,8361,0.02415500581264496
1765272302.660401,8722,0.02911381609737873
1765272329.272335,9000,0.037637099623680115
1765272363.41125,9361,0.023519029840826988
1765272397.539531,9722,0.019217735156416893
1765272424.3587258,10000,0.018691619858145714
1765272458.5431418,10361,0.019006093963980675
1765272492.4737036,10722,0.020664725452661514
1765273004.8861496,11000,0.041937194764614105
1765273038.832992,11361,0.023363882675766945
1765273073.0337539,11722,0.022282510995864868
1765273099.7740922,12000,0.023392997682094574
1765273133.82016,12361,0.027098536491394043
1765273168.087147,12722,0.02098744362592697
1765273195.0919244,13000,0.027537118643522263
1765273229.17305,13361,0.02102346532046795
1765273263.25499,13722,0.022012054920196533
1765273290.80503,14000,0.023692172020673752
1765273324.7509236,14361,0.017695501446723938
1765273358.6584191,14722,0.018737860023975372
1765273385.5245502,15000,0.03024246171116829
1765273419.4712603,15361,0.017418386414647102
1765273453.4502635,15722,0.027701325714588165
1765273497.1613717,16000,0.029546387493610382
1765273531.4592884,16361,0.017402511090040207
1765273565.520495,16722,0.02484370581805706
1765273592.1672485,17000,0.018405528739094734
1765273626.0934389,17361,0.025699583813548088
1765273660.0065613,17722,0.017670925706624985
1765273686.8137174,18000,0.019393643364310265
1765273720.7891278,18361,0.016074806451797485
1765273754.9836519,18722,0.020562980324029922
1765273781.8682191,19000,0.02095930650830269
1765273815.815686,19361,0.018965085968375206
1765273849.718457,19722,0.030026864260435104
1765273876.3429382,20000,0.0178932324051857
1765273910.3044674,20361,0.02000001259148121
1765273944.2644083,20722,0.0189406368881464
1765274455.559845,21000,0.015611955896019936
1765274490.1884499,21361,0.020977232605218887
1765274524.1110446,21722,0.019524116069078445
1765274551.1048875,22000,0.018220728263258934
1765274585.0657976,22361,0.020680854097008705
1765274618.9866433,22722,0.016156870871782303
1765274645.7626858,23000,0.0192096009850502
1765274679.736422,23361,0.026849791407585144
1765274713.6804502,23722,0.019072167575359344
1765274740.3625202,24000,0.013205500319600105
1765274774.5830996,24361,0.01684851013123989
1765274808.5258155,24722,0.016312353312969208
1765274835.7404437,25000,0.016945093870162964
1765274869.7214708,25361,0.022822611033916473
1765274903.6398928,25722,0.01785544864833355
1765274947.7381468,26000,0.01960925944149494
1765274981.5370915,26361,0.019111108034849167
1765275015.3663852,26722,0.018898526206612587
1765275041.9733248,27000,0.018641110509634018
1765275075.9498332,27361,0.0225265733897686
1765275110.613135,27722,0.020304279401898384
1765275137.525703,28000,0.02670646458864212
1765275171.522305,28361,0.01874241791665554
1765275205.457452,28722,0.02236507646739483
1765275232.2447772,29000,0.014291586354374886
1765275266.1711717,29361,0.018336983397603035
